2485.000	0.400026327	4.352074469	2.4954		0.320497317	0.192289953
2485.125	0.394065757	4.377167727	2.4983		0.317928712	0.192643893
2485.250	0.391695160	4.385592368	2.4999		0.316268064	0.192387394
2485.375	0.393067058	4.364010266	2.5005		0.315991945	0.191785921
2485.500	0.396616890	4.330506471	2.4979		0.320723428	0.193519099
2485.625	0.402505223	4.298640223	2.4950		0.330762407	0.197628811
2485.750	0.412018563	4.262359479	2.4946		0.333080581	0.195845199
2485.875	0.424876830	4.254258734	2.4977		0.342697727	0.197093403
2486.000	0.442600497	4.305925612	2.5045		0.353710256	0.197157921
2486.125	0.465971337	4.319058901	2.5148		0.374385204	0.199932430
2486.250	0.489053951	4.310881607	2.5285		0.396898526	0.202793734
2486.375	0.510054348	4.310881607	2.5402		0.400161556	0.196057414
2486.500	0.520753529	4.327261136	2.5514		0.332623849	0.159408806
2486.625	0.492625924	4.270467205	2.5588		0.298605141	0.151504508
2486.750	0.441475371	4.352074469	2.5593		0.282004893	0.157506678
2486.875	0.411061141	4.246579075	2.5518		0.283568696	0.167004624
2487.000	0.393574127	4.225772119	2.5374		0.280103767	0.169862171
2487.125	0.388296012	4.246182809	2.5298		0.267306536	0.163512474
2487.250	0.387168102	4.318648994	2.5306		0.251050014	0.153851456
2487.375	0.389619554	4.391087694	2.5359		0.247368108	0.150988656
2487.500	0.396863324	4.419143688	2.5416		0.250865969	0.151306467
2487.625	0.409115753	4.392973169	2.5483		0.253025317	0.149508674
2487.750	0.425937722	4.432288234	2.5594		0.241469148	0.138618329
2487.875	0.443851986	4.471578699	2.5729		0.217966095	0.121221411
2488.000	0.459524145	4.454188229	2.5853		0.210582380	0.113814692
2488.125	0.470663650	4.385592368	2.5943		0.210340690	0.111340973
2488.250	0.477787716	4.394055834	2.5993		0.218056257	0.113871656
2488.375	0.493953446	4.419636963	2.6036		0.235318157	0.119081942
2488.500	0.516723651	4.402552029	2.6082		0.246517278	0.119135970
2488.625	0.555896952	4.377167727	2.6117		0.250419621	0.111212117
2488.750	0.594300978	4.484912146	2.6148		0.249495331	0.101220012
2488.875	0.605360413	4.543068361	2.6183		0.249235476	0.098358185
2489.000	0.573015008	4.507103357	2.6210		0.249577100	0.106565676
2489.125	0.518227955	4.528216859	2.6207		0.247616857	0.119294880
2489.250	0.480807311	4.579605077	2.6094		0.273293294	0.141891880
2489.375	0.461093140	4.683543109	2.5897		0.321554203	0.173287766
2489.500	0.457239427	4.734660533	2.5666		0.357449396	0.194009439
2489.625	0.467386243	4.751595519	2.5457		0.387511918	0.206394178
2489.750	0.492569706	4.676775336	2.5304		0.411352540	0.208732740
2489.875	0.499358401	4.612466641	2.5153		0.399149125	0.199830656
2490.000	0.473049716	4.549895740	2.5041		0.355408081	0.187282389
2490.125	0.438117971	4.471263920	2.4794		0.332386969	0.186762264
2490.250	0.411170392	4.383694312	2.4470		0.329166755	0.193823131
2490.375	0.390922610	4.291923153	2.4514		0.337407642	0.205507366
2490.500	0.382049236	4.224261515	2.4493		0.362972833	0.224299339
2490.625	0.378341766	4.199543634	2.4592		0.392266840	0.243855911
2490.750	0.379859464	4.206299401	2.4651		0.391030452	0.242493834
2490.875	0.385538057	4.242460342	2.4634		0.385351314	0.236783717
2491.000	0.393298122	4.278918092	2.4574		0.381484597	0.231447421
2491.125	0.399717589	4.271059475	2.4532		0.381087089	0.228759877
2491.250	0.405107068	4.236029389	2.4553		0.380763421	0.226513468
2491.375	0.410085310	4.145169541	2.4620		0.384898962	0.227057552
2491.500	0.417360295	4.043030393	2.4700		0.390938917	0.227776535
2491.625	0.427452377	4.033007814	2.4780		0.397260671	0.227450653
2491.750	0.437659027	4.059606191	2.4876		0.407334573	0.229060920
2491.875	0.445727656	4.089309338	2.4985		0.420483838	0.233062563
2492.000	0.439792121	4.120101689	2.5065		0.426826416	0.239111521
2492.125	0.426986114	4.172553444	2.5168		0.416236344	0.238509205
2492.250	0.412031613	4.238219969	2.5258		0.387394779	0.227775884
2492.375	0.397593575	4.299488915	2.5280		0.365140784	0.219963154
2492.500	0.383822094	4.368769130	2.5218		0.359682236	0.221628247
2492.625	0.374606211	4.354430281	2.5070		0.366685918	0.229323095
2492.750	0.372067509	4.291137843	2.4945		0.332916364	0.209049001
2492.875	0.373424958	4.250261374	2.4823		0.327147127	0.204982225
2493.000	0.375796057	4.218311596	2.4716		0.326368631	0.203720587
2493.125	0.376888743	4.198728155	2.4666		0.324050430	0.201919471
2493.250	0.376810937	4.233206177	2.4658		0.319572059	0.199153812
2493.375	0.380406852	4.270838102	2.4667		0.319749055	0.198114323
2493.500	0.384104074	4.310845034	2.4715		0.326348509	0.200996717
2493.625	0.387684253	4.315128222	2.4790		0.340624743	0.208569894
2493.750	0.391743548	4.371425092	2.4875		0.356055661	0.216573153
2493.875	0.396456417	4.415476407	2.4955		0.369438838	0.222972440
2494.000	0.405727089	4.429094502	2.5029		0.377747134	0.224484889
2494.125	0.415807943	4.429950434	2.5078		0.405797360	0.237063595
2494.250	0.422425731	4.414069993	2.5078		0.399895587	0.230969402
2494.375	0.422194508	4.368769130	2.5036		0.386019004	0.223043900
2494.500	0.413824994	4.315781820	2.4978		0.370130047	0.216960982
2494.625	0.400201509	4.263533727	2.4896		0.356624827	0.213903033
2494.750	0.387497679	4.235205563	2.4839		0.348963933	0.213741219
2494.875	0.381270784	4.222956709	2.4776		0.344608008	0.213219043
2495.000	0.380571165	4.207350059	2.4698		0.342115763	0.211916369
2495.125	0.383065226	4.186562608	2.4616		0.339760706	0.209610194
2495.250	0.386310794	4.163413791	2.4563		0.332805733	0.204239286
2495.375	0.392471862	4.143530161	2.4526		0.319280611	0.193971955
2495.500	0.398820518	4.138541141	2.4533		0.311284003	0.187137556
2495.625	0.405025362	4.166144649	2.4581		0.295188913	0.175629917
2495.750	0.409327218	4.191864102	2.4656		0.287952663	0.170085800
2495.875	0.409629837	4.200197403	2.4746		0.282777514	0.166943407
2496.000	0.405727763	4.255006850	2.4893		0.266683236	0.158482443
2496.125	0.402587301	4.310881607	2.5081		0.236176404	0.141094783
2496.250	0.402084813	4.359511093	2.5220		0.200771869	0.120044550
2496.375	0.402711125	4.402552029	2.5328		0.166156268	0.099243291
2496.500	0.402122798	4.431334784	2.5426		0.147626708	0.076305099
2496.625	0.397773686	4.431805015	2.5514		0.156004036	0.057816157
2496.750	0.385926720	4.425436389	2.5599		0.161674055	0.050153855
2496.875	0.372890233	4.454214259	2.5692		0.145450573	0.047315791
2497.000	0.363641879	4.586618698	2.5799		0.167028707	0.042654262
2497.125	0.359574443	4.712704486	2.5905		0.159800177	0.038297562
2497.250	0.359827377	4.745502509	2.6013		0.154558059	0.034926576
2497.375	0.360749486	4.678283532	2.6222		0.149372242	0.031561231
2497.500	0.364486581	4.835236788	2.6221		0.151999522	0.033046394
2497.625	0.369486632	4.691103259	2.6190		0.178189280	0.049299387
2497.750	0.376179080	4.590408833	2.6098		0.116422423	0.072626743
2497.875	0.383563628	4.758252045	2.5953		0.160002440	0.098631324
2498.000	0.389146610	4.619853308	2.5823		0.196574633	0.120078281
2498.125	0.394739814	4.620128454	2.5715		0.217731794	0.131784386
2498.250	0.395153346	4.549651131	2.5573		0.231506511	0.140025939
2498.375	0.389022488	4.756486010	2.5465		0.232748030	0.142203812
2498.500	0.379796737	4.711779505	2.5363		0.234311382	0.145320684
2498.625	0.371627360	4.612341038	2.5247		0.234307963	0.147232713
2498.750	0.366492712	4.543068361	2.5190		0.234082749	0.148293127
2498.875	0.365165916	4.493187501	2.5190		0.237166257	0.150561224
2499.000	0.364036520	4.474558181	2.5196		0.234520413	0.149146418
2499.125	0.363033575	4.459230699	2.5219		0.236977202	0.150946521
2499.250	0.362723290	4.436855017	2.5257		0.233043783	0.148513375
2499.375	0.363787305	4.493518621	2.5298		0.226071954	0.143829847
2499.500	0.364874075	4.545486447	2.5335		0.224674317	0.142696484
2499.625	0.367818879	4.597983751	2.5369		0.222075339	0.140391837
2499.750	0.371503146	4.598101639	2.5315		0.220018670	0.138281042
2499.875	0.374848085	4.561263553	2.5221		0.218748072	0.136750776
2500.000	0.376888435	4.570419339	2.5147		0.216302022	0.134780292
2500.125	0.377006872	4.586984435	2.5112		0.215897595	0.134502718
2500.250	0.382067065	4.553055333	2.5207		0.220085107	0.135997836
2500.375	0.386631216	4.519624481	2.5273		0.235051811	0.144173444
2500.500	0.388950212	4.486680982	2.5312		0.244343970	0.149306331
2500.625	0.387602732	4.454214259	2.5317		0.251296331	0.153893186
2500.750	0.382486177	4.436855017	2.5281		0.256945601	0.158667460
