2337.125	17.8525		0.341257734	64.9364		4.695025421	2.5257		0.25548		0.13383266	0.088161229
2337.250	18.7448		0.343697534	64.8327		4.702535122	2.5192		0.25297		0.13405020	0.087977475
2337.375	19.7249		0.346402078	64.1968		4.749115981	2.5138		0.25108		0.13292334	0.086878420
2337.500	20.4216		0.348340464	63.4940		4.801682817	2.5154		0.25223		0.13122864	0.085516392
2337.625	19.9040		0.346899112	62.9371		4.844170589	2.5213		0.25564		0.12978287	0.084761309
2337.750	19.2767		0.345162066	62.2932		4.894242851	2.5275		0.25070		0.12527594	0.082035437
2337.875	19.0851		0.344633636	61.7336		4.938607967	2.5332		0.23814		0.11854050	0.077687459
2338.000	19.3712		0.345423061	61.6198		4.947728632	2.5375		0.22347		0.11249767	0.073638382
2338.125	19.5071		0.345798821	61.9378		4.922326088	2.5387		0.21555		0.11040926	0.072229865
2338.250	19.2330		0.345041455	62.6188		4.868794177	2.5389		0.23485		0.11850256	0.077614264
2338.375	19.0297		0.344481028	63.2262		4.822020757	2.5402		0.24294		0.12245320	0.080270398
2338.500	19.5394		0.345888204	63.9319		4.768793807	2.5409		0.24128		0.12352050	0.080796219
2338.625	20.4667		0.348466400	64.4311		4.731846093	2.5380		0.23300		0.12259280	0.079873331
2338.750	21.1823		0.350472124	64.0964		4.756554951	2.5298		0.22183		0.11969033	0.077742207
2338.875	22.2108		0.353379731	63.4940		4.801682817	2.5276		0.21060		0.11488732	0.074288471
2339.000	21.4497		0.351225241	62.9719		4.841493567	2.5325		0.20531		0.11083047	0.071904011
2339.125	19.8290		0.346690868	62.6602		4.865577333	2.5379		0.20390		0.10849128	0.070878346
2339.250	18.6023		0.343306469	62.5894		4.871081186	2.5399		0.19027		0.10336713	0.067880526
2339.375	18.3711		0.342673142	62.4230		4.884065950	2.5389		0.16446		0.09455034	0.062150476
2339.500	18.6972		0.343566844	62.7781		4.856439567	2.5408		0.15087		0.09052314	0.059422391
2339.625	19.6007		0.346057914	63.6173		4.792376426	2.5448		0.14041		0.08832377	0.057758633
2339.750	21.7808		0.352160518	62.0365		4.914494673	2.5482		0.13091		0.08052317	0.052166090
2339.875	24.2038		0.359098788	60.0163		5.079920768	2.5507		0.12854		0.07418393	0.047544569
2340.000	26.4607		0.365713113	59.9373		5.086616327	2.5500		0.13546		0.07643475	0.048481562
2340.125	28.5597		0.371999706	60.6738		5.024871506	2.5448		0.15056		0.08435754	0.052976562
2340.250	30.9431		0.379300337	60.8916		5.006898304	2.5404		0.16889		0.09190025	0.057042456
2340.375	34.2836		0.389832722	61.3521		4.969317249	2.5333		0.23169		0.11541774	0.070424130
2340.500	37.7160		0.401034008	66.6533		4.574087836	2.5223		0.32420		0.16171309	0.096860639
2340.625	40.8074		0.411465445	72.0950		4.228837628	2.5096		0.34273		0.18404268	0.108315474
2340.750	41.7014		0.414544643	73.9357		4.123556669	2.4960		0.37727		0.20289949	0.118788592
2340.875	37.3815		0.399925036	74.7390		4.079236393	2.4811		0.30772		0.18473200	0.110853047
2341.000	28.4228		0.371585648	72.8559		4.184672055	2.4727		0.36162		0.19969376	0.125490426
2341.125	25.0452		0.361547355	66.9746		4.552144377	2.4636		0.32845		0.17579059	0.112233964
2341.250	24.1381		0.358908453	64.2972		4.741700242	2.4613		0.34155		0.17393676	0.111509384
2341.375	24.4127		0.359704803	64.8327		4.702535122	2.4657		0.31995		0.16718494	0.107047717
2341.500	25.3162		0.362340362	65.4447		4.658559804	2.4754		0.31899		0.16643344	0.106127886
2341.625	26.8012		0.366723987	65.7849		4.634468530	2.4923		0.33651		0.16970874	0.107472472
2341.750	27.6205		0.369170447	65.4765		4.656297279	2.4972		0.35076		0.17269880	0.108943506
2341.875	27.6370		0.369219923	65.1235		4.681536600	2.4995		0.37041		0.17790275	0.112217513
2342.000	27.2951		0.368196393	65.8823		4.627616959	2.4999		0.38091		0.18321658	0.115756895
2342.125	27.2844		0.368164417	66.0375		4.616741227	2.4990		0.37947		0.18330591	0.115819198
2342.250	28.2111		0.370946472	66.3668		4.593833796	2.4979		0.37727		0.18361702	0.115504936
2342.375	28.8626		0.372917857	66.8139		4.563093141	2.4935		0.40634		0.19531227	0.122476835
2342.500	29.8175		0.375830690	67.3092		4.529515264	2.4862		0.42821		0.20531372	0.128150522
2342.625	31.0397		0.379599942	67.7778		4.498199245	2.4799		0.44412		0.21305982	0.132182322
2342.750	33.3648		0.386900180	66.6858		4.571858608	2.4734		0.43913		0.20998302	0.128740553
2342.875	37.9797		0.401910941	66.0490		4.615937392	2.4656		0.41426		0.20167877	0.120621864
2343.000	46.3132		0.430891543	65.4867		4.655572029	2.4585		0.41013		0.20033245	0.114010891
2343.125	55.9181		0.467595243	65.0622		4.685947428	2.4512		0.43888		0.21033060	0.111981015
2343.250	67.7971		0.518573419	64.6988		4.712267442	2.4386		0.52371		0.24024536	0.115660502
2343.375	81.6515		0.587204431	65.4953		4.654960719	2.4231		0.63733		0.28323877	0.116919710
2343.500	94.0844		0.658868943	68.0054		4.483144703	2.4062		0.79249		0.34464033	0.117567520
2343.625	100.4533		0.699902649	69.3842		4.394055834	2.3866		1.02593		0.42985595	0.128998633
2343.750	99.4344		0.693123338	67.2423		4.534021721	2.3554		1.35900		0.54183425	0.166276287
2343.875	101.2335		0.705151069	70.7229		4.310881607	2.3246		1.69253		0.66792378	0.196936612
2344.000	99.6453		0.694519672	71.5261		4.262472703	2.2940		2.02613		0.78731109	0.240508050
2344.125	94.5476		0.661748125	69.7456		4.371287204	2.2634		2.24343		0.86148055	0.291397411
2344.250	88.7269		0.626697783	68.5810		4.445517691	2.2352		2.17164		0.84033965	0.313700655
2344.375	87.2672		0.618280384	77.1486		3.951828663	2.2155		1.61455		0.68001504	0.259575081
2344.500	92.6088		0.649802524	78.3757		3.889956310	2.1927		1.52223		0.65691169	0.230048816
2344.625	96.3463		0.673081716	78.8889		3.864650778	2.1713		2.02596		0.83042632	0.271481548
2344.750	94.9248		0.664104592	78.0857		3.904403095	2.1484		2.51911		0.99743042	0.335032300
2344.875	89.5818		0.631695239	80.0535		3.808428723	2.1267		2.65702		1.05269762	0.387713546
2345.000	83.4784		0.597092115	80.7631		3.774967142	2.1179		2.35016		0.95396052	0.384358214
2345.125	76.5901		0.560872670	68.0455		4.480502734	2.1615		1.87809		0.75604146	0.331998469
2345.250	68.7549		0.522981272	68.5810		4.445517691	2.2348		1.43107		0.59356379	0.283141046
2345.375	60.8137		0.487806923	69.4908		4.387315282	2.3096		1.09738		0.46949434	0.240471752
2345.500	52.7755		0.455171352	70.5372		4.322230664	2.3839		0.91028		0.39473031	0.215060381
2345.625	45.9981		0.429749424	71.1550		4.284703096	2.4555		0.82428		0.35314157	0.201379183
2345.750	43.3095		0.420155748	69.7471		4.371193193	2.5179		0.71921		0.30199682	0.175111120
2345.875	44.1783		0.423226486	66.1460		4.609168336	2.5471		0.64034		0.26081632	0.150431944
2346.000	46.0598		0.429972767	63.4824		4.802560218	2.5544		0.60541		0.24104755	0.137403668
2346.125	48.9444		0.440577686	63.6915		4.786793352	2.5593		0.58864		0.23498975	0.131458509
2346.250	53.2294		0.456940090	64.1642		4.751528871	2.5678		0.58877		0.23449619	0.127345477
2346.375	58.9521		0.479994713	64.1643		4.751521466	2.5796		0.61283		0.24013260	0.124870220
2346.500	64.6625		0.504470651	63.0434		4.836002639	2.5912		0.66517		0.25243708	0.125089981
2346.625	70.2719		0.530059564	61.9150		4.924138719	2.6046		0.71991		0.26515920	0.124609028
2346.750	73.8868		0.547419589	60.7815		5.015967832	2.6168		0.80362		0.28776767	0.130238010
2346.875	71.2205		0.534547090	59.6457		5.111484127	2.6284		0.88837		0.31083828	0.144680582
2347.000	62.1008		0.493301592	59.4744		5.126206381	2.6401		0.91267		0.31614693	0.160191146
2347.125	50.8747		0.447856565	60.2212		5.062636560	2.6517		0.80562		0.27998483	0.154591786
2347.250	45.4707		0.427846211	61.0224		4.996166142	2.6628		0.64226		0.22528957	0.128900282
2347.375	44.0594		0.422804596	61.5395		4.954184691	2.6698		0.47507		0.16943657	0.097798008
2347.500	44.1299		0.423054686	61.3521		4.969317249	2.6677		0.36279		0.13196623	0.076137297
2347.625	45.0591		0.426368161	61.0201		4.996354460	2.6566		0.29875		0.11203302	0.064265708
2347.750	46.7800		0.432590468	60.8166		5.013072891	2.6386		0.25947		0.10206794	0.057914320
2347.875	49.3241		0.441997762	60.8768		5.008115551	2.6157		0.23352		0.09819451	0.054792757
2348.000	53.3961		0.457591834	60.9388		5.003020223	2.6136		0.21172		0.09150689	0.049634086
2348.125	60.8889		0.488125836	60.8166		5.013072891	2.6117		0.20141		0.08814895	0.045121168
2348.250	69.3918		0.525938450	60.2811		5.057605929	2.6129		0.21569		0.09132944	0.043295778
2348.375	77.0823		0.563366894	61.2182		4.980186428	2.6170		0.26167		0.10816765	0.047229578
2348.500	82.8439		0.593634284	62.9746		4.841285991	2.6212		0.33792		0.13712135	0.055721417
2348.625	84.8450		0.604626822	64.7345		4.709668705	2.6254		0.42308		0.16905379	0.066839335
2348.750	81.2580		0.585101911	66.5060		4.584218699	2.6296		0.51283		0.20254519	0.084035614
2348.875	77.8380		0.567223755	66.8050		4.563701052	2.6313		0.59275		0.22958833	0.099360374
2349.000	79.2091		0.574307062	66.3052		4.598101639	2.6277		0.66211		0.25218766	0.107354506
2349.125	85.6928		0.609361804	65.3360		4.666310285	2.6193		0.72881		0.27369799	0.106916888
2349.250	90.5252		0.637268974	64.2175		4.747585141	2.6115		0.81009		0.29957432	0.108664900
2349.375	90.6242		0.637857498	63.2241		4.822180921	2.6082		0.94653		0.34324059	0.124302005
2349.500	86.3876		0.613277405	63.3573		4.812042950	2.6165		1.09383		0.39099640	0.151207144
2349.625	81.0972		0.584245481	62.9804		4.840840147	2.6283		1.15774		0.40897482	0.170033132
2349.750	74.4080		0.549981395	62.8848		4.848199387	2.6400		1.12075		0.39404249	0.177326450
2349.875	64.5308		0.503888741	63.2920		4.817007659	2.6502		1.02078		0.35967528	0.178438954
2350.000	53.8634		0.459425026	64.7172		4.710927679	2.6501		0.92513		0.33137070	0.179130706
2350.125	45.3161		0.427290299	65.2519		4.672324465	2.6445		0.83916		0.30518042	0.174779790
2350.250	39.9934		0.408686432	66.2521		4.601786944	2.6385		0.72307		0.27019326	0.159768939
2350.375	36.1321		0.395816308	66.2297		4.603343346	2.6302		0.59078		0.22771743	0.137583156
2350.500	33.0531		0.385911519	66.1710		4.607426951	2.6190		0.46745		0.18872349	0.115892920
2350.625	32.3547		0.383707613	65.5573		4.650558348	2.6076		0.37883		0.15995418	0.098578545
2350.750	36.6494		0.397511113	64.3900		4.734866420	2.5999		0.33099		0.14264847	0.085944115
2350.875	41.1596		0.412675126	64.0363		4.761019122	2.5979		0.32518		0.14023269	0.082362149
2351.000	44.4424		0.424165460	65.0608		4.686048262	2.5994		0.35524		0.15250772	0.087819210
2351.125	45.7559		0.428874100	65.2343		4.673585043	2.6036		0.39678		0.16593911	0.094772121
2351.250	45.4349		0.427717401	64.6164		4.718276611	2.6096		0.42733		0.17336750	0.099215201
2351.375	46.4063		0.431229718	64.0027		4.763518551	2.6135		0.46260		0.18280395	0.103973454
2351.500	48.9905		0.440749796	63.3889		4.809644098	2.6187		0.49987		0.19264419	0.107736305
2351.625	49.8065		0.443810174	62.8246		4.852845044	2.6193		0.56397		0.21248066	0.118179581
2351.750	46.6848		0.432243310	64.1014		4.756183933	2.6165		0.64157		0.24210100	0.137454461
2351.875	40.0812		0.408985061	65.4762		4.656318613	2.6121		0.70274		0.26681260	0.157690230
2352.000	33.0597		0.385932421	66.8265		4.562232779	2.6072		0.70772		0.27283403	0.167538532
2352.125	26.0695		0.364555950	68.1338		4.474696095	2.6032		0.63327		0.25208961	0.160188845
2352.250	22.8410		0.355175963	69.4209		4.391732876	2.5962		0.52812		0.22166749	0.142936525
2352.375	22.2174		0.353398485	70.5147		4.323609812	2.5868		0.42094		0.19057090	0.123223431
2352.500	22.5087		0.354227429	70.7229		4.310881607	2.5743		0.34681		0.16890600	0.109074862
2352.625	22.3725		0.353839552	68.1794		4.471703312	2.5594		0.32243		0.15743862	0.101730611
2352.750	22.0686		0.352975968	66.9478		4.553966654	2.5474		0.30982		0.15258438	0.098725758
2352.875	22.9604		0.355517545	65.4869		4.655557811	2.5488		0.30495		0.14703052	0.094758593
2353.000	24.8974		0.361115758	65.3383		4.666146024	2.5526		0.31112		0.14794848	0.094521951
2353.125	27.0720		0.367530392	66.0671		4.614672791	2.5566		0.33349		0.15641679	0.098928865
2353.250	28.7199		0.372484957	66.7959		4.564322792	2.5600		0.38583		0.17499631	0.109812819
2353.375	29.2104		0.373975556	67.5100		4.516042790	2.5631		0.47756		0.20672974	0.129417869
2353.500	27.6611		0.369292202	67.6439		4.507103357	2.5658		0.51779		0.21992862	0.138710693
2353.625	26.6473		0.366266664	66.9043		4.556927563	2.5670		0.49084		0.20885617	0.132359115
2353.750	27.0731		0.367533672	66.4391		4.588834719	2.5630		0.43277		0.18914603	0.119628497
2353.875	28.6934		0.372404634	66.8373		4.561495584	2.5551		0.38422		0.17555292	0.110176196
2354.000	30.8534		0.379022393	67.4877		4.517535029	2.5472		0.38465		0.17891618	0.111102940
2354.125	32.8113		0.385146718	67.7778		4.498199245	2.5443		0.46499		0.20700638	0.127278553
2354.250	32.8779		0.385357184	67.9116		4.489336855	2.5421		0.55003		0.23613158	0.145136576
2354.375	27.0966		0.367603755	68.5045		4.450482067	2.5404		0.58483		0.24955541	0.157817904
2354.500	21.7506		0.352075084	68.9224		4.423497278	2.5383		0.54309		0.23710976	0.153629324
2354.625	19.1211		0.344732848	68.5484		4.447631874	2.5328		0.45580		0.20819038	0.136420315
2354.750	18.2511		0.342344989	68.1794		4.471703312	2.5212		0.38522		0.18608580	0.122380256
2354.875	18.2552		0.342356195	68.1794		4.471703312	2.5083		0.35246		0.17777186	0.116910560
2355.000	19.1255		0.344744976	67.9116		4.489336855	2.5019		0.33598		0.17290279	0.113295420
2355.125	19.9754		0.347097503	66.9746		4.552144377	2.5028		0.32159		0.16558473	0.108110682
2355.250	21.2140		0.350561302	66.8407		4.561263553	2.5097		0.31015		0.16004312	0.103938197
2355.375	22.8854		0.355302936	66.9746		4.552144377	2.5189		0.30523		0.15687887	0.101139346
2355.500	24.0860		0.358757605	66.8407		4.561263553	2.5256		0.31004		0.15679433	0.100543174
2355.625	24.1213		0.358859802	66.5730		4.579605077	2.5311		0.34181		0.16560481	0.106175900
2355.750	22.9575		0.355509244	66.3052		4.598101639	2.5334		0.37325		0.17495150	0.112754623
2355.875	21.2778		0.350740867	65.9380		4.623707859	2.5345		0.39232		0.18016909	0.116976426
2356.000	19.5390		0.345887097	65.6359		4.644989233	2.5333		0.38021		0.17562054	0.114875661
2356.125	18.2040		0.342216294	65.7697		4.635539599	2.5277		0.33179		0.16094593	0.105867613
2356.250	18.4816		0.342975656	66.1714		4.607399100	2.5197		0.31156		0.15682176	0.103035713
2356.375	18.7400		0.343684353	66.2063		4.604970354	2.5177		0.31437		0.15824961	0.103861693
2356.500	19.3985		0.345498505	66.2412		4.602544169	2.5155		0.31762		0.15986453	0.104631571
2356.625	19.7524		0.346478339	66.2761		4.600120538	2.5133		0.32192		0.16182945	0.105759048
2356.750	19.4180		0.345552406	66.3110		4.597699458	2.5125		0.32569		0.16333487	0.106894112
2356.875	18.6935		0.343556688	66.3459		4.595280926	2.5148		0.32166		0.16161403	0.106090449
2357.000	19.2104		0.344979099	66.3808		4.592864937	2.5194		0.31615		0.15893521	0.104105886
2357.125	20.0036		0.347175897	66.4157		4.590451486	2.5246		0.31357		0.15711185	0.102566401
2357.250	20.5765		0.348773238	66.3702		4.593598464	2.5290		0.31165		0.15546935	0.101245802
2357.375	20.5666		0.348745559	66.1608		4.608137277	2.5319		0.31032		0.15391731	0.100239333
2357.500	19.8738		0.346815240	65.9036		4.626121316	2.5324		0.31004		0.15308077	0.099990027
2357.625	18.9805		0.344345569	65.8920		4.626935725	2.5288		0.31004		0.15377908	0.100825936
2357.750	19.2334		0.345042558	66.0465		4.616112115	2.5284		0.31458		0.15575899	0.102015510
2357.875	20.0612		0.347336090	66.2505		4.601898080	2.5338		0.31957		0.15684078	0.102364315
2358.000	21.0168		0.350006996	66.3027		4.598275014	2.5408		0.33288		0.15999364	0.103994747
2358.125	21.8394		0.352326367	66.1784		4.606911753	2.5473		0.35426		0.16549681	0.107187922
2358.250	22.4120		0.353951988	65.9929		4.619861361	2.5538		0.37594		0.17094718	0.110440084
2358.375	21.7011		0.351935106	65.7214		4.638946352	2.5597		0.41082		0.18070402	0.117107933
2358.500	20.5080		0.348581775	65.4499		4.658189681	2.5583		0.41634		0.18214895	0.118655144
2358.625	20.1477		0.347576826	65.1785		4.677586149	2.5516		0.39218		0.17477150	0.114024975
2358.750	20.2047		0.347735574	64.9070		4.697152060	2.5453		0.35617		0.16336299	0.106555866
2358.875	20.3101		0.348029352	64.6356		4.716875047	2.5434		0.32737		0.15346917	0.100057397
2359.000	21.5426		0.351487353	64.3641		4.736771722	2.5423		0.31249		0.14805349	0.096014563
2359.125	22.8562		0.355219425	64.1633		4.751595519	2.5437		0.31891		0.14940929	0.096336209
2359.250	24.1706		0.359002591	64.5114		4.725956169	2.5491		0.31780		0.14881755	0.095391662
2359.375	25.4808		0.362823062	65.0000		4.690431520	2.5561		0.32361		0.15056005	0.095933389
2359.500	26.7323		0.366519160	65.4886		4.655436958	2.5632		0.33722		0.15488234	0.098114998
2359.625	27.7832		0.369658664	65.7610		4.636152868	2.5697		0.34854		0.15802270	0.099608238
2359.750	28.0491		0.370458268	65.7884		4.634221972	2.5728		0.35762		0.16049152	0.101036106
2359.875	27.5249		0.368883949	65.3521		4.665160703	2.5664		0.38299		0.16915172	0.106754367
2360.000	25.9248		0.364129072	64.6887		4.713003180	2.5596		0.39587		0.17316236	0.110108913
2360.125	24.4899		0.359929077	63.9524		4.767265166	2.5543		0.38047		0.16726129	0.107059086
2360.250	23.8573		0.358096361	63.2262		4.822020757	2.5526		0.33675		0.15121815	0.097067483
2360.375	22.8708		0.355261178	62.9585		4.842524024	2.5599		0.28642		0.13229832	0.085297866
2360.500	21.6804		0.351876590	63.3155		4.815219793	2.5628		0.28298		0.13145719	0.085200479
2360.625	20.3111		0.348032141	63.8696		4.773445407	2.5627		0.28862		0.13474091	0.087846741
2360.750	19.1462		0.344802041	64.3857		4.735182638	2.5598		0.30466		0.14196207	0.093013260
2360.875	18.3056		0.342493977	64.7717		4.706963825	2.5526		0.32823		0.15223708	0.100096797
2361.000	17.8402		0.341224251	65.1626		4.678727503	2.5405		0.35361		0.16411755	0.108116665
2361.125	18.4309		0.342836815	65.3705		4.663847588	2.5294		0.37299		0.17333908	0.113912062
2361.250	18.5251		0.343094835	65.3122		4.668010705	2.5251		0.38548		0.17822553	0.117077272
2361.375	18.1728		0.342131077	65.0360		4.687835180	2.5235		0.40103		0.18304246	0.120417946
2361.500	17.6219		0.340630661	64.7583		4.707937805	2.5235		0.41628		0.18743241	0.123587184
2361.625	17.1411		0.339327745	64.6988		4.712267442	2.5238		0.42757		0.19098657	0.126179530
2361.750	16.9547		0.338824262	64.7955		4.705234913	2.5227		0.43406		0.19361358	0.128012599
2361.875	17.6985		0.340838803	64.9315		4.695379728	2.5212		0.43406		0.19425618	0.128046137
2362.000	19.2387		0.345057184	65.0675		4.685565740	2.5210		0.42819		0.19267949	0.126194051
2362.125	20.7342		0.349214513	65.2343		4.673585043	2.5241		0.41318		0.18746638	0.122000398
2362.250	21.7260		0.352005511	65.2040		4.675756837	2.5298		0.39264		0.17939254	0.116245378
2362.375	22.0569		0.352942772	64.9986		4.690532547	2.5350		0.37362		0.17148918	0.110963312
2362.500	21.9159		0.352543021	64.7933		4.705394675	2.5354		0.36393		0.16766576	0.108556366
2362.625	21.6804		0.351876590	64.5880		4.720351285	2.5311		0.34885		0.16299517	0.105640986
2362.750	22.1325		0.353157336	64.3826		4.735410635	2.5281		0.33851		0.15964171	0.103263066
2362.875	22.8434		0.355182825	64.1633		4.751595519	2.5261		0.33126		0.15708151	0.101288858
2363.000	23.2531		0.356356617	64.2236		4.747134212	2.5249		0.33222		0.15779450	0.101563386
2363.125	22.9549		0.355501802	64.8097		4.704203982	2.5251		0.35322		0.16621752	0.107126890
2363.250	23.2803		0.356434714	65.3706		4.663840454	2.5222		0.37549		0.17562721	0.113027574
2363.375	23.6238		0.357422783	65.8931		4.626858484	2.5176		0.40848		0.18885779	0.121355711
2363.500	24.5349		0.360059886	66.3197		4.597096320	2.5133		0.43557		0.19982164	0.127873885
2363.625	26.2651		0.365133968	66.6051		4.577397959	2.5107		0.45173		0.20644617	0.131065661
2363.750	28.8520		0.372885679	66.6761		4.572523720	2.5109		0.46262		0.21021305	0.131827611
2363.875	32.1063		0.382927498	66.7062		4.570460449	2.5133		0.49169		0.21949335	0.135443312
2364.000	37.1125		0.399035970	66.6148		4.576731429	2.5175		0.51829		0.22728332	0.136589100
2364.125	45.1670		0.426755013	65.9555		4.622481048	2.5245		0.54088		0.23175299	0.132851237
2364.250	54.3109		0.461189152	65.0413		4.687453184	2.5328		0.56207		0.23485691	0.126543448
2364.375	63.4077		0.498960471	64.3035		4.741235684	2.5460		0.58670		0.23855804	0.119527008
2364.500	72.1994		0.539228272	63.6178		4.792338760	2.5703		0.62181		0.24364017	0.112262504
2364.625	78.8451		0.572415727	62.0114		4.916483885	2.5945		0.68480		0.25573697	0.109349104
2364.750	81.2821		0.585230406	61.6198		4.947728632	2.6126		0.77266		0.28038929	0.116296951
2364.875	82.2890		0.590631024	62.1553		4.905101396	2.6308		0.80610		0.28919627	0.118387979
2365.000	82.9882		0.594418441	61.1029		4.989583944	2.6434		0.78796		0.27797643	0.112742114
2365.125	83.5571		0.597522784	61.0843		4.991103259	2.6462		0.75391		0.26601433	0.107064707
2365.250	83.0094		0.594533757	62.1720		4.903783838	2.6454		0.75876		0.27050847	0.109682053
2365.375	83.5876		0.597689794	62.7610		4.857762763	2.6452		0.78731		0.28153620	0.113264887
2365.500	84.3582		0.601929115	64.3574		4.737264849	2.6451		0.83472		0.30134575	0.119956971
